CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-04-16,4700000.0,33.765709,-116.532696,38894 Trinidad Circle,Residential,4185.0,Riverside,0.0,SingleFamilyResidence,2022.0,38894.0,24386525,5.0,Palm Springs,5.0,CA,2.0,Missing,92264,18731.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,9.0,1.0,Unknown,4.475746714456392,1,1,1,San Diego,130.56463789354896,10.0,0.0004778972520908,1,0,0,38894 Trinidad Circle,4700000.0
2024-04-30,968450.0,34.02674,-118.311295,2077 W 31st Street,Residential,1284.0,Los Angeles,1.0,SingleFamilyResidence,1908.0,2077.0,24385695,1.0,Los Angeles,2.0,CA,2.0,Missing,90018,5201.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,1.0,Wood,4.0506230529595015,1,1,0,Los Angeles,6.841550769463997,3.0,0.0015576323987538,0,0,0,2077 W 31st Street,968450.0
2024-04-30,201000.0,34.25756,-117.329336,372 Hartman Circle,Residential,1406.0,San Bernardino,2.0,SingleFamilyResidence,1997.0,372.0,PW24086748,3.0,Cedarpines Park,3.0,CA,2.0,Rim of the World,92322,9615.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,2.0,Unknown,6.838549075391181,1,1,0,Los Angeles,87.17976941054094,6.0,0.0014224751066856,0,0,0,372 Hartman Circle,201000.0
2024-04-30,5995000.0,33.608487,-117.891657,1105 N Bay Front,Residential,2193.0,Orange,2.0,SingleFamilyResidence,1947.0,1105.0,NP24079141,3.0,Newport Beach,4.0,CA,2.0,Newport Mesa Unified,92662,2550.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,"Carpet,Wood",1.162790697674419,1,1,0,Los Angeles,59.09049697951348,7.0,0.0009119927040583,0,1,0,1105 N Bay Front,5995000.0
2024-04-30,625000.0,33.73218,-118.299778,1035 W 13th Street,Residential,1006.0,Los Angeles,0.0,SingleFamilyResidence,1923.0,1035.0,SB24086114,1.0,San Pedro,2.0,CA,0.0,Los Angeles Unified,90731,6078.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,1.0,"Carpet,Laminate",6.041749502982108,0,1,0,Los Angeles,35.959081274064225,3.0,0.0,0,0,0,1035 W 13th Street,625000.0
2024-04-30,725000.0,33.740706,-117.888816,505 S Spruce Street,Residential,1250.0,Orange,1.0,SingleFamilyResidence,1952.0,505.0,PW24064659,1.0,Santa Ana,2.0,CA,1.0,Santa Ana Unified,92703,6400.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,1.0,Unknown,5.12,1,0,0,Los Angeles,47.671328808391706,3.0,0.0008,0,0,0,505 S Spruce Street,725000.0
2024-04-26,1495000.0,34.035094,-118.353836,2402 Alsace Ave,Residential,1705.0,Los Angeles,1.0,SingleFamilyResidence,1921.0,2402.0,OC24086219,2.0,Los Angeles,4.0,CA,1.0,Los Angeles Unified,90016,5282.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,6.0,1.0,Unknown,3.0979472140762465,1,1,0,Los Angeles,10.324370094799136,6.0,0.0005865102639296,0,0,0,2402 Alsace Ave,1495000.0
2024-04-30,4025000.0,37.5591922,-122.3309435,259 W 3rd Avenue,Residential,3300.0,San Mateo,2.0,SingleFamilyResidence,1931.0,259.0,ML81963597,4.0,San Mateo,5.0,CA,2.0,Other,94402,8382.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,8.0,1.0,Unknown,2.54,1,1,0,San Francisco,25.21763507042716,9.0,0.0006060606060606,1,1,0,259 W 3rd Avenue,4025000.0
2024-04-29,1500000.0,33.788337,-118.078109,3181 Orlando Road,Residential,1415.0,Orange,5.0,SingleFamilyResidence,1957.0,3181.0,PW24086156,2.0,Rossmoor,3.0,CA,2.0,Los Alamitos Unified,90720,6622.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Vinyl,4.679858657243816,1,1,0,Los Angeles,33.08027132444081,5.0,0.0014134275618374,0,0,0,3181 Orlando Road,1500000.0
2024-04-29,800000.0,32.796245,-116.928219,1479 Melody Ln,Residential,1343.0,San Diego,4.0,SingleFamilyResidence,1974.0,1479.0,PTP2402446,2.0,El Cajon,3.0,CA,2.0,Cajon Valley Union,92019,10003.0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2.0,1.0,Unknown,7.44825018615041,1,0,0,San Diego,23.547149848413,5.0,0.0014892032762472,0,0,0,1479 Melody Ln,800000.0
2024-04-26,380000.0,34.1643318,-117.3455552,2236 Emerson St,Residential,910.0,San Bernardino,3.0,SingleFamilyResidence,1956.0,2236.0,240009318SD,1.0,San Bernardino,3.0,CA,1.0,Missing,92407,10512.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,7.0,1.0,Unknown,11.551648351648351,1,0,0,Los Angeles,83.6240622879769,4.0,0.001098901098901,0,0,0,2236 Emerson St,380000.0
2024-04-30,1750000.0,37.2615205,-121.8932006,1475 Cresthaven Lane,Residential,1725.0,Santa Clara,2.0,SingleFamilyResidence,1987.0,1475.0,ML81963568,3.0,San Jose,4.0,CA,2.0,Other,95118,4356.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,Unknown,2.525217391304348,1,1,0,San Jose,8.548190984423282,7.0,0.001159420289855,0,0,0,1475 Cresthaven Lane,1750000.0
2024-04-30,779000.0,34.187049,-118.517393,17631 Victory Boulevard,Residential,1109.0,Los Angeles,2.0,SingleFamilyResidence,1950.0,17631.0,SR24085954,1.0,Van Nuys,3.0,CA,2.0,Los Angeles Unified,91406,6326.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,6.0,1.0,Unknown,5.7042380522993685,1,0,0,Los Angeles,29.319100578967337,4.0,0.0018034265103697,0,0,0,17631 Victory Boulevard,779000.0
2024-04-30,800000.0,37.5374645,-122.0375274,6287 Zulmida Ave,Residential,942.0,Alameda,1.0,SingleFamilyResidence,1953.0,6287.0,41057899,1.0,Newark,3.0,CA,1.0,Newark,94560,5500.0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,8.0,1.0,Tile,5.83864118895966,1,0,0,San Jose,25.86917964441391,4.0,0.0010615711252653,0,0,0,6287 Zulmida Ave,800000.0
2024-04-30,1350000.0,34.181167,-118.616301,6067 Sausalito Avenue,Residential,2328.0,Los Angeles,2.0,SingleFamilyResidence,1974.0,6067.0,SR24055487,3.0,Woodland Hills,4.0,CA,2.0,Los Angeles Unified,91367,11114.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,4.774054982817869,1,1,0,Los Angeles,37.177916529969536,7.0,0.0008591065292096,0,0,0,6067 Sausalito Avenue,1350000.0
2024-04-30,1800000.0,37.385216,-121.8882768,1582 Mission Springs Circle,Residential,1828.0,Santa Clara,2.0,SingleFamilyResidence,1989.0,1582.0,ML81963544,3.0,San Jose,4.0,CA,2.0,Other,95131,3485.0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1.0,1.0,Unknown,1.906455142231948,1,0,0,San Jose,5.230859115806703,7.0,0.0010940919037199,0,0,0,1582 Mission Springs Circle,1800000.0
2024-04-30,420000.0,34.546826,-118.08322,2527 Joshua Hills Drive,Residential,1296.0,Los Angeles,2.0,SingleFamilyResidence,1981.0,2527.0,SR24085914,2.0,Palmdale,3.0,CA,2.0,Palmdale,93550,5249.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,6.0,1.0,Unknown,4.050154320987654,1,0,0,Los Angeles,56.941164319712335,5.0,0.0015432098765432,0,0,0,2527 Joshua Hills Drive,420000.0
2024-04-29,1160000.0,37.5761474,-122.0749401,4722 Louise Ln,Residential,1566.0,Alameda,2.0,SingleFamilyResidence,1973.0,4722.0,41057873,2.0,Union City,4.0,CA,2.0,New Haven,94587,6000.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,1.0,"Carpet,Laminate,Tile",3.8314176245210727,1,1,0,San Jose,31.2618259555258,6.0,0.0012771392081736,0,0,0,4722 Louise Ln,1160000.0
2024-04-29,1350000.0,33.72459,-117.957174,16426 Filbert Street,Residential,1910.0,Orange,3.0,SingleFamilyResidence,1969.0,16426.0,OC24085205,2.0,Fountain Valley,4.0,CA,3.0,Garden Grove Unified,92708,7200.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Unknown,3.769633507853403,1,1,0,Los Angeles,45.01701674991001,6.0,0.0015706806282722,0,0,0,16426 Filbert Street,1350000.0
2024-04-29,1000000.0,34.031297,-118.386775,3157 Vera Avenue,Residential,832.0,Los Angeles,2.0,SingleFamilyResidence,1923.0,3157.0,24385797,1.0,Los Angeles,2.0,CA,2.0,Missing,90034,5403.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,6.0,1.0,Unknown,6.493990384615385,1,0,0,Los Angeles,13.38618389406535,3.0,0.0024038461538461,0,0,0,3157 Vera Avenue,1000000.0
2024-04-29,2100000.0,33.748504,-118.093323,1701 Catalina Avenue,Residential,3907.0,Orange,2.0,SingleFamilyResidence,1962.0,1701.0,PW24085613,4.0,Seal Beach,5.0,CA,2.0,Los Alamitos Unified,90740,6500.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,1.6636805733299207,1,1,0,Los Angeles,36.51018436120573,9.0,0.0005119017148707,1,0,0,1701 Catalina Avenue,2100000.0
2024-04-29,2850000.0,37.5419356,-121.9416448,1070 Plymouth Avenue,Residential,1817.0,Alameda,2.0,SingleFamilyResidence,1958.0,1070.0,ML81959433,3.0,Fremont,4.0,CA,2.0,Fremont Unified,94539,12632.4,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.0,1.0,"Laminate,Tile",6.952339020363236,1,1,0,San Jose,23.17532596198037,7.0,0.0011007154650522,0,1,0,1070 Plymouth Avenue,2850000.0
2024-04-29,1359900.0,33.19072737,-117.355245,1374 Blue Port Way,Residential,2295.0,San Diego,2.0,SingleFamilyResidence,2024.0,1374.0,NDP2403616,3.0,Oceanside,4.0,CA,2.0,Oceanside Unified,92054,4278.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2.0,3.0,Unknown,1.8640522875816996,1,0,1,San Diego,55.84048409591334,7.0,0.0008714596949891,0,0,0,1374 Blue Port Way,1359900.0
2024-04-19,1650000.0,37.2742708,-121.929986,1979 Kirby Way,Residential,1356.0,Santa Clara,2.0,SingleFamilyResidence,1956.0,1979.0,ML81963462,2.0,San Jose,3.0,CA,2.0,Other,95124,5663.0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1.0,1.0,Unknown,4.176253687315635,1,0,0,San Jose,8.090818088038173,5.0,0.0014749262536873,0,0,0,1979 Kirby Way,1650000.0
2024-04-17,1390045.0,33.19069146,-117.35507334,1378 Blue Port Way,Residential,2234.0,San Diego,2.0,SingleFamilyResidence,2024.0,1378.0,NDP2403612,3.0,Oceanside,4.0,CA,2.0,Oceanside Unified,92054,4007.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2.0,3.0,Unknown,1.7936436884512086,1,0,1,San Diego,55.8315141351588,7.0,0.000895255147717,0,0,0,1378 Blue Port Way,1390045.0
2024-04-29,1600000.0,34.19623,-118.834265,2553 Carpenter Street,Residential,2288.0,Ventura,2.0,SingleFamilyResidence,1969.0,2553.0,24355951,2.0,Thousand Oaks,3.0,CA,2.0,Missing,91362,13412.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,1.0,Wood,5.861888111888112,1,1,0,Los Angeles,56.67132425496967,5.0,0.0008741258741258,0,0,0,2553 Carpenter Street,1600000.0
2024-04-30,1094700.0,34.259067,-118.568083,19939 Lubao Place,Residential,2244.0,Los Angeles,2.0,SingleFamilyResidence,1965.0,19939.0,SR24085229,2.0,Chatsworth,3.0,CA,2.0,Los Angeles Unified,91311,16916.0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,6.0,1.0,Unknown,7.538324420677362,1,0,0,Los Angeles,37.68334188628453,5.0,0.0008912655971479,0,0,0,19939 Lubao Place,1094700.0
2024-04-29,4000000.0,37.2714293,-122.0305402,20410 Thelma Avenue,Residential,1646.0,Santa Clara,2.0,SingleFamilyResidence,1948.0,20410.0,ML81963426,2.0,Saratoga,2.0,CA,2.0,Other,95070,15246.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,Unknown,9.262454434993924,1,1,0,San Jose,14.760778089136515,4.0,0.0012150668286755,0,1,0,20410 Thelma Avenue,4000000.0
2024-04-30,1580000.0,33.708518,-117.767625,11 Sheridan,Residential,1688.0,Orange,2.0,SingleFamilyResidence,1977.0,11.0,PW24079241,2.0,Irvine,3.0,CA,2.0,Irvine Unified,92620,6000.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Unknown,3.5545023696682465,1,1,0,Los Angeles,58.240021975618895,5.0,0.0011848341232227,0,1,0,11 Sheridan,1580000.0
2024-04-25,1000000.0,33.819709,-118.044184,5073 Melbourne Dr,Residential,1657.0,Orange,4.0,SingleFamilyResidence,1964.0,5073.0,PW24083600,3.0,Cypress,4.0,CA,2.0,Anaheim Union High,90630,6000.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,2.0,"Carpet,Laminate,Tile,Wood",3.621001810500905,1,1,0,Los Angeles,31.73489104332908,7.0,0.0012070006035003,0,0,0,5073 Melbourne Dr,1000000.0
2024-04-30,800000.0,32.7250692,-117.0883637,1817 Oakshire Ct,Residential,1420.0,San Diego,4.0,SingleFamilyResidence,1956.0,1817.0,240009229SD,2.0,San Diego,3.0,CA,2.0,Missing,92102,7233.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.0,1.0,Unknown,5.093661971830986,1,0,0,San Diego,6.883797538330648,5.0,0.0014084507042253,0,0,0,1817 Oakshire Ct,800000.0
2024-04-26,2900000.0,33.508339,-117.653511,31482 Paseo Diosa,Residential,4492.0,Orange,3.0,SingleFamilyResidence,2007.0,31482.0,OC24084527,5.0,San Juan Capistrano,4.0,CA,3.0,Capistrano Unified,92675,9008.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,2.0053428317008013,1,1,0,Los Angeles,81.43994970999599,9.0,0.0006678539626001,1,0,0,31482 Paseo Diosa,2900000.0
2024-04-27,4870000.0,36.9548298,-121.9752981,7 Rockview Drive,Residential,1822.0,Santa Cruz,2.0,SingleFamilyResidence,2010.0,7.0,ML81963334,3.0,Santa Cruz,3.0,CA,1.0,Other,95062,5750.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,"Tile,Wood",3.155872667398463,1,1,0,San Jose,43.35249352915021,6.0,0.0005488474204171,0,0,0,7 Rockview Drive,4870000.0
2024-04-26,1425000.0,37.7736794,-122.2897927,209 Central Ave,Residential,1705.0,Alameda,0.0,SingleFamilyResidence,1943.0,209.0,41057685,3.0,Alameda,4.0,CA,0.0,Alameda City Unified,94501,5280.0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,8.0,1.0,"Tile,Wood",3.096774193548387,0,1,0,San Francisco,11.392226719289145,7.0,0.0,0,0,0,209 Central Ave,1425000.0
2024-04-19,305000.0,33.712486,-117.196526,26511 Fordham Drive,Residential,1845.0,Riverside,2.0,SingleFamilyResidence,1968.0,26511.0,OC24078887,2.0,Menifee,3.0,CA,2.0,Perris Union High,92586,9148.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,"Carpet,Tile",4.958265582655827,1,1,0,Los Angeles,103.7847523949164,5.0,0.0010840108401084,0,0,0,26511 Fordham Drive,305000.0
2024-04-19,305000.0,33.712486,-117.196526,26511 Fordham Drive,Residential,1845.0,Riverside,2.0,SingleFamilyResidence,1968.0,26511.0,OC24078887,2.0,Menifee,3.0,CA,2.0,Perris Union High,92586,9148.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,"Carpet,Tile",4.958265582655827,1,1,0,Los Angeles,103.7847523949164,5.0,0.0010840108401084,0,0,0,26511 Fordham Drive,495000.0
2024-04-07,320000.0,33.711979,-117.19761,26460 New Bedford Road,Residential,1450.0,Riverside,2.0,SingleFamilyResidence,1969.0,26460.0,OC24078881,2.0,Menifee,3.0,CA,2.0,Perris Union High,92586,7405.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,7.0,1.0,"Carpet,Tile",5.106896551724138,1,0,0,Los Angeles,103.7123743254426,5.0,0.0013793103448275,0,0,0,26460 New Bedford Road,320000.0
2024-04-26,2530000.0,37.5554405,-122.250389,880 Haddock Street,Residential,2540.0,San Mateo,2.0,SingleFamilyResidence,1966.0,880.0,ML81963253,3.0,Foster City,5.0,CA,2.0,Other,94404,5700.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Unknown,2.2440944881889764,1,1,0,San Francisco,28.57984590000091,8.0,0.0007874015748031,1,1,0,880 Haddock Street,2530000.0
2024-04-26,1425000.0,33.790858,-118.067816,11842 Cherry Street,Residential,2052.0,Orange,2.0,SingleFamilyResidence,1962.0,11842.0,PW24082794,3.0,Los Alamitos,5.0,CA,2.0,Los Alamitos Unified,90720,7980.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,1.0,"Carpet,Wood",3.888888888888889,1,1,0,Los Angeles,33.28438848126435,8.0,0.0009746588693957,0,0,0,11842 Cherry Street,1425000.0
2024-04-25,1200000.0,37.5856514,-122.4909598,1431 Serra Drive,Residential,1040.0,San Mateo,2.0,SingleFamilyResidence,1955.0,1431.0,ML81963243,1.0,Pacifica,3.0,CA,2.0,Other,94044,9724.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Unknown,9.35,1,1,0,San Francisco,21.96558090224237,4.0,0.0019230769230769,0,0,0,1431 Serra Drive,1200000.0
2024-04-25,2100000.0,33.88709,-117.711887,5510 Camino De Bryant,Residential,3262.0,Orange,4.0,SingleFamilyResidence,1991.0,5510.0,TR24078364,4.0,Yorba Linda,4.0,CA,4.0,Placentia-Yorba Linda Unified,92887,20000.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,6.131207847946046,1,1,0,Los Angeles,52.366324598502985,8.0,0.0012262415695892,1,0,0,5510 Camino De Bryant,2100000.0
2024-04-26,3100000.0,37.4466376,-122.1774331,826 Partridge Avenue,Residential,1638.0,San Mateo,1.0,SingleFamilyResidence,2023.0,826.0,ML81963182,3.0,Menlo Park,4.0,CA,1.0,Other,94025,4660.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Wood,2.844932844932845,1,1,1,San Jose,28.405911821409763,7.0,0.0006105006105006,0,1,0,826 Partridge Avenue,3100000.0
2024-04-26,2546000.0,33.889047,-118.381125,1405 Harkness Street,Residential,1634.0,Los Angeles,2.0,SingleFamilyResidence,1950.0,1405.0,SB24075054,2.0,Manhattan Beach,3.0,CA,2.0,Manhattan Unified,90266,5322.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,Wood,3.2570379436964503,1,0,0,Los Angeles,22.129749067997828,5.0,0.0012239902080783,0,1,0,1405 Harkness Street,2546000.0
2024-04-26,1810000.0,37.7985822,-121.8803166,3421 Cashmere St,Residential,1706.0,Contra Costa,2.0,SingleFamilyResidence,2006.0,3421.0,41057579,2.0,Danville,3.0,CA,2.0,Missing,94506,5121.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,1.0,"Carpet,Stone,Wood",3.001758499413833,1,1,0,San Francisco,47.44609787396174,5.0,0.0011723329425556,0,1,0,3421 Cashmere St,1810000.0
2024-04-25,860000.0,32.7726475,-117.0615645,5176 Ewing St,Residential,1757.0,San Diego,8.0,SingleFamilyResidence,1970.0,5176.0,240009079SD,2.0,San Diego,4.0,CA,4.0,Missing,92115,5900.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2.0,1.0,Unknown,3.3579965850882187,1,0,0,San Diego,11.258638136048427,6.0,0.002276607854297,0,0,0,5176 Ewing St,860000.0
