CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-08-05,708000.0,34.019234999999995,-118.259274,828 E 27th Street,Residential,1317.0,Los Angeles,2.0,SingleFamilyResidence,1901.0,828.0,24390233,2.0,Los Angeles,3.0,CA,2.0,Missing,90011,6424.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,1.0,"Carpet,Vinyl,Wood",4.877752467729689,1,1,0,Los Angeles,3.93645123678507,5.0,0.0015186028853454,0,0,0,828 E 27th Street,708000.0
2024-08-12,445000.0,33.769888,-116.94266090000002,1060 Luna Way,Residential,1779.0,Riverside,5.0,SingleFamilyResidence,1991.0,1060.0,SW24098556,3.0,San Jacinto,3.0,CA,3.0,San Jacinto Unified,92583,6098.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,2.0,"Carpet,Tile",3.427768409218662,1,1,0,San Diego,118.96749197511386,6.0,0.0016863406408094,0,0,0,1060 Luna Way,445000.0
2024-08-06,2325000.0,37.22279109999999,-121.9061197,6201 Guadalupe Mines Road,Residential,3575.0,Santa Clara,2.0,SingleFamilyResidence,1981.0,6201.0,ML81965924,4.0,San Jose,4.0,CA,2.0,Other,95120,30928.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,"Carpet,Tile,Wood",8.651188811188812,1,1,0,San Jose,12.95213811757427,8.0,0.0005594405594405,1,0,1,6201 Guadalupe Mines Road,2325000.0
2024-08-29,715000.0,32.71781883,-116.996922,1307 Grand Ave,Residential,1276.0,San Diego,4.0,SingleFamilyResidence,1970.0,1307.0,240010891SD,2.0,Spring Valley,2.0,CA,2.0,Missing,91977,7233.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0,1.0,Unknown,5.668495297805642,1,0,0,San Diego,15.36133926720376,4.0,0.0015673981191222,0,0,0,1307 Grand Ave,715000.0
2024-08-22,2300000.0,34.218049,-118.203311,5171 Vista Miguel Drive,Residential,3568.0,Los Angeles,2.0,SingleFamilyResidence,1952.0,5171.0,GD24096022,3.0,La Canada Flintridge,4.0,CA,2.0,La Canada Unified,91011,14448.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,6.0,2.0,"Carpet,Tile,Wood",4.04932735426009,1,1,0,Los Angeles,18.812491473620693,7.0,0.0005605381165919,1,1,0,5171 Vista Miguel Drive,2300000.0
2024-08-05,1205000.0,32.9038173,-117.1295687,9057 Covina St,Residential,1657.0,San Diego,4.0,SingleFamilyResidence,1975.0,9057.0,240010890SD,2.0,San Diego,3.0,CA,2.0,Missing,92126,7233.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2.0,2.0,Laminate,4.365117682558841,1,1,0,San Diego,21.12423648332831,5.0,0.0012070006035003,0,0,0,9057 Covina St,1205000.0
2024-08-30,630000.0,34.030142,-117.285119,2275 Cordillera Avenue,Residential,1477.0,San Bernardino,5.0,SingleFamilyResidence,1989.0,2275.0,IV24098296,2.0,Colton,3.0,CA,2.0,Colton Unified,92324,23000.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Tile,15.572105619498984,1,1,0,Los Angeles,88.35744412691398,5.0,0.0013540961408259,0,0,0,2275 Cordillera Avenue,630000.0
2024-08-16,3000000.0,33.8717854,-118.40243429999998,2451 Silverstrand Avenue,Residential,1292.0,Los Angeles,4.0,SingleFamilyResidence,1939.0,2451.0,SB24097539,2.0,Hermosa Beach,2.0,CA,2.0,Hermosa,90254,2563.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,1.98374613003096,1,1,0,Los Angeles,24.834727761324324,4.0,0.001547987616099,0,1,0,2451 Silverstrand Avenue,3000000.0
2024-08-20,390000.0,38.034821,-121.318621,9226 Don Boriga Way,Residential,1026.0,San Joaquin,1.0,SingleFamilyResidence,1961.0,9226.0,HD24099167,1.0,Stockton,3.0,CA,1.0,See Remarks,95210,7810.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,8.0,1.0,Unknown,7.612085769980506,1,0,0,Sacramento,62.70368366540925,4.0,0.0009746588693957,0,0,0,9226 Don Boriga Way,390000.0
2024-08-16,1200000.0,33.7973621,-118.1043876,2251 Knoxville Avenue,Residential,2289.0,Los Angeles,4.0,SingleFamilyResidence,1953.0,2251.0,IV24098644,2.0,Long Beach,4.0,CA,2.0,Long Beach Unified,90815,5642.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.0,1.0,"Carpet,Wood",2.4648318042813457,1,1,0,Los Angeles,31.11572164178442,6.0,0.00087374399301,0,0,0,2251 Knoxville Avenue,1200000.0
2024-08-02,1860000.0,34.090518,-118.27026,1709 Redesdale Avenue,Residential,1724.0,Los Angeles,2.0,SingleFamilyResidence,1926.0,1709.0,24389593,3.0,Los Angeles,3.0,CA,2.0,Missing,90026,5795.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,Wood,3.361368909512761,1,1,0,Los Angeles,4.913131068749146,6.0,0.0011600928074245,0,0,0,1709 Redesdale Avenue,1860000.0
2024-08-12,2825000.0,33.470752399999995,-117.6717247,26268 Paseo Horizonte,Residential,3502.0,Orange,2.0,SingleFamilyResidence,2020.0,26268.0,OC24098121,5.0,San Juan Capistrano,5.0,CA,2.0,Capistrano Unified,92675,3341.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,3.0,Unknown,0.9540262707024556,1,0,1,Los Angeles,83.52153293957512,10.0,0.0005711022272986,1,0,0,26268 Paseo Horizonte,2825000.0
2024-08-07,1425000.0,37.7869219,-122.1680283,4211 High Knoll Dr,Residential,2659.0,Alameda,2.0,SingleFamilyResidence,1985.0,4211.0,41059897,3.0,Oakland,4.0,CA,2.0,Oakland,94619,7124.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Laminate,Tile",2.679202707784881,1,1,0,San Francisco,22.131933708668384,7.0,0.0007521624670928,1,0,1,4211 High Knoll Dr,1425000.0
2024-08-26,1300000.0,36.52619021,-121.85183924,28120 Schulte Road,Residential,1777.0,Monterey,4.0,SingleFamilyResidence,1937.0,28120.0,ML81965887,2.0,Carmel,4.0,CA,2.0,Carmel Unified,93923,132422.4,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1.0,1.0,"Carpet,Concrete,Wood",74.52020258863253,1,1,0,San Jose,90.34330518847084,6.0,0.0011254924029262,0,1,0,28120 Schulte Road,1300000.0
2024-08-14,634900.0,33.6622659,-117.2598624,32002 Poppy Way,Residential,2117.0,Riverside,3.0,SingleFamilyResidence,2002.0,32002.0,SW24098603,3.0,Lake Elsinore,3.0,CA,3.0,Lake Elsinore Unified,92532,11326.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,7.0,2.0,"Laminate,Stone",5.350023618327822,1,1,0,Los Angeles,100.66287791274358,6.0,0.0014170996693434,0,0,0,32002 Poppy Way,634900.0
2024-08-29,2500000.0,37.26994405,-121.73470611,7088 Heartland Way,Residential,2702.0,Santa Clara,3.0,SingleFamilyResidence,1997.0,7088.0,ML81965356,3.0,San Jose,4.0,CA,3.0,Other,95135,12375.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1.0,1.0,Unknown,4.5799407846039975,1,1,0,San Jose,15.407211615681048,7.0,0.0011102886750555,1,0,1,7088 Heartland Way,2500000.0
2024-08-05,121000.0,34.618616,-118.4074676,15733 Calle El Capitan,Residential,694.0,Los Angeles,0.0,SingleFamilyResidence,1956.0,15733.0,SR24098189,1.0,Green Valley,2.0,CA,0.0,Antelope Valley Union,91390,9995.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,6.0,1.0,SeeRemarks,14.402017291066285,0,1,0,Los Angeles,64.75270864784238,3.0,0.0,0,0,0,15733 Calle El Capitan,121000.0
2024-08-14,1270000.0,37.9656273,-121.9720923,1715 Berrywood Dr,Residential,2378.0,Contra Costa,4.0,SingleFamilyResidence,2024.0,1715.0,41059889,4.0,Concord,4.0,CA,2.0,Missing,94521,7917.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,8.0,2.0,"Carpet,Tile",3.3292682926829267,1,1,1,San Francisco,44.62508149099023,8.0,0.0008410428931875,1,0,0,1715 Berrywood Dr,1270000.0
2024-08-14,1290000.0,33.803757,-118.310586,24307 Falena Avenue,Residential,2007.0,Los Angeles,2.0,SingleFamilyResidence,1964.0,24307.0,OC24098386,3.0,Torrance,5.0,CA,2.0,Torrance Unified,90501,7023.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,2.0,"Carpet,Laminate,Tile",3.499252615844544,1,1,0,Los Angeles,28.30646735164221,8.0,0.0009965122072745,0,0,0,24307 Falena Avenue,1290000.0
2024-08-13,919000.0,34.18591079999999,-118.4672324,6340 Peach Avenue,Residential,1641.0,Los Angeles,2.0,SingleFamilyResidence,1947.0,6340.0,DW24098561,2.0,Van Nuys,4.0,CA,2.0,Los Angeles Unified,91411,6950.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,6.0,1.0,"Carpet,Tile,Wood",4.235222425350396,1,1,0,Los Angeles,25.386676418432295,6.0,0.0012187690432663,0,0,0,6340 Peach Avenue,919000.0
2024-08-28,630000.0,33.970333000000004,-117.048611,1016 Hazel Court,Residential,2905.0,Riverside,4.0,SingleFamilyResidence,2019.0,1016.0,EV24099016,3.0,Calimesa,5.0,CA,2.0,Beaumont,92320,6926.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,2.0,"Carpet,SeeRemarks,Vinyl",2.384165232358004,1,1,0,Los Angeles,110.5292535268839,8.0,0.0006884681583476,1,0,0,1016 Hazel Court,630000.0
2024-08-08,1470000.0,34.090053999999995,-118.232135,2359 Harwood Street,Residential,2342.0,Los Angeles,2.0,SingleFamilyResidence,1937.0,2359.0,24392733,3.0,Los Angeles,4.0,CA,2.0,Missing,90031,5269.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,Unknown,2.249786507258753,1,0,0,Los Angeles,4.341870103590168,7.0,0.0008539709649871,0,0,0,2359 Harwood Street,1470000.0
2024-08-29,600000.0,33.598765,-117.100679,35949 Burgundy Ct,Residential,2245.0,Riverside,2.0,SingleFamilyResidence,2004.0,35949.0,SW24098972,2.0,Winchester,3.0,CA,2.0,Temecula Unified,92596,7405.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Tile,3.2984409799554566,1,1,0,San Diego,98.35329862174449,5.0,0.0008908685968819,0,0,0,35949 Burgundy Ct,600000.0
2024-08-26,565000.0,33.930126,-117.416298,8094 Diana Avenue,Residential,1215.0,Riverside,2.0,SingleFamilyResidence,1955.0,8094.0,OC24097247,2.0,Riverside,3.0,CA,2.0,Riverside Unified,92504,10890.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,7.0,1.0,Unknown,8.962962962962964,1,1,0,Los Angeles,77.47986678812892,5.0,0.0016460905349794,0,0,0,8094 Diana Avenue,565000.0
2024-08-22,1275000.0,33.6344,-117.697083,22622 Wood Shadow Lane,Residential,2878.0,Orange,6.0,SingleFamilyResidence,1980.0,22622.0,OC24098952,3.0,Lake Forest,4.0,CA,3.0,Saddleback Valley Unified,92630,5050.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,"Carpet,Tile",1.7546907574704655,1,1,0,Los Angeles,68.6056015734103,7.0,0.0010423905489923,1,0,0,22622 Wood Shadow Lane,1275000.0
2024-08-16,715000.0,34.13856,-117.385718,19206 Arbeth Street,Residential,1939.0,San Bernardino,2.0,SingleFamilyResidence,1963.0,19206.0,CV24098968,2.0,Rialto,4.0,CA,2.0,Rialto Unified,92377,7552.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,3.894791129448169,1,1,0,Los Angeles,79.58516986556931,6.0,0.001031459515214,0,0,0,19206 Arbeth Street,715000.0
2024-08-26,1800000.0,37.14322973,-121.59502421,16795 Oak View Circle,Residential,5000.0,Santa Clara,2.0,SingleFamilyResidence,1973.0,16795.0,ML81965844,3.0,Morgan Hill,5.0,CA,2.0,Other,95037,17424.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.0,1.0,Unknown,3.4848,1,1,0,San Jose,33.68742513578197,8.0,0.0004,1,0,0,16795 Oak View Circle,1800000.0
2024-08-08,730000.0,37.9826608,-121.8490232,3708 Brant Way,Residential,3620.0,Contra Costa,3.0,SingleFamilyResidence,2005.0,3708.0,41059862,3.0,Antioch,5.0,CA,3.0,Missing,94509,7414.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Tile,Wood",2.0480662983425413,1,1,0,San Francisco,55.13382917789639,8.0,0.0008287292817679,1,0,0,3708 Brant Way,730000.0
2024-08-09,3150000.0,33.963498,-118.430899,7556 W 80th Street,Residential,4282.0,Los Angeles,4.0,SingleFamilyResidence,2015.0,7556.0,24392339,5.0,Los Angeles,5.0,CA,2.0,Missing,90045,6702.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,6.0,2.0,"Tile,Wood",1.5651564689397477,1,1,0,Los Angeles,19.875316264082542,10.0,0.0004670714619336,1,0,1,7556 W 80th Street,3150000.0
2024-08-12,649015.0,33.632701000000004,-116.236513,81817 Via Encinitas,Residential,2348.0,Riverside,2.0,SingleFamilyResidence,2024.0,81817.0,SW24098912,4.0,La Quinta,3.0,CA,2.0,Coachella Valley Unified,92253,8263.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,9.0,1.0,Unknown,3.51916524701874,1,0,1,San Diego,133.42290353798646,7.0,0.0008517887563884,0,0,0,81817 Via Encinitas,649015.0
2024-08-29,485000.0,34.486901,-117.212882,20664 Nisqually Road,Residential,1508.0,San Bernardino,3.0,SingleFamilyResidence,2024.0,20664.0,HD24097546,2.0,Apple Valley,3.0,CA,3.0,Apple Valley Unified,92308,22000.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,7.0,1.0,Vinyl,14.588859416445624,1,1,1,Los Angeles,106.3424350648102,5.0,0.0019893899204244,0,0,0,20664 Nisqually Road,485000.0
2024-08-14,1315000.0,34.370846,-119.059482,1009 Holly Road,Residential,1876.0,Ventura,2.0,SingleFamilyResidence,1947.0,1009.0,224001881,2.0,Santa Paula,3.0,CA,2.0,Missing,93060,13800.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,6.0,1.0,Carpet,7.356076759061834,1,1,0,Los Angeles,82.96134329315969,5.0,0.0010660980810234,0,0,0,1009 Holly Road,1315000.0
2024-08-08,2238000.0,33.475579700000004,-117.707875,33561 Sextant Drive,Residential,1048.0,Orange,4.0,SingleFamilyResidence,1972.0,33561.0,LG24096163,2.0,Dana Point,2.0,CA,2.0,Capistrano Unified,92629,4500.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,"Carpet,Stone,Tile",4.293893129770993,1,1,0,Los Angeles,81.02077214703299,4.0,0.0019083969465648,0,1,0,33561 Sextant Drive,2238000.0
2024-08-29,546330.0,35.11165,-118.451049,224 Carmelita Drive,Residential,2127.0,Kern,4.0,SingleFamilyResidence,2024.0,224.0,SW24098290,2.0,Tehachapi,3.0,CA,2.0,See Remarks,93561,8107.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,6.0,1.0,"Carpet,Tile,Vinyl",3.8114715561824166,1,0,1,Los Angeles,119.32492406907971,5.0,0.000940291490362,0,0,0,224 Carmelita Drive,546330.0
2024-08-19,1962500.0,34.180745,-118.758349,727 Oak Point Drive,Residential,3237.0,Ventura,2.0,SingleFamilyResidence,1987.0,727.0,SR24098139,4.0,Oak Park,5.0,CA,2.0,Oak Park Unified,91377,12876.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,6.0,2.0,"Carpet,Laminate",3.97775718257646,1,1,0,Los Angeles,49.48677057802156,9.0,0.0006178560395427,1,0,0,727 Oak Point Drive,1962500.0
2024-08-05,735000.0,33.6345169,-117.0558707,35258 Begonia,Residential,2596.0,Riverside,3.0,SingleFamilyResidence,2003.0,35258.0,SW24092521,3.0,Winchester,4.0,CA,3.0,Temecula Unified,92596,7405.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,7.0,1.0,"Carpet,Tile",2.8524653312788906,1,1,0,San Diego,102.6360916279642,7.0,0.0011556240369799,1,0,0,35258 Begonia,735000.0
2024-08-01,570000.0,33.919142,-118.2827958,452 Laconia Boulevard,Residential,1579.0,Los Angeles,0.0,SingleFamilyResidence,1926.0,452.0,OC24098844,2.0,Los Angeles,3.0,CA,0.0,Los Angeles Unified,90061,7350.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0,1.0,Unknown,4.654844838505383,0,0,0,Los Angeles,15.22815029781846,5.0,0.0,0,0,0,452 Laconia Boulevard,570000.0
2024-08-28,658000.0,33.918911,-117.206431,13907 Vantage Street,Residential,2435.0,Riverside,2.0,SingleFamilyResidence,2024.0,13907.0,SW24098826,4.0,Moreno Valley,4.0,CA,2.0,Moreno Valley Unified,92555,5000.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,7.0,2.0,"Carpet,Vinyl",2.053388090349076,1,0,1,Los Angeles,96.77782482862546,8.0,0.0008213552361396,1,0,0,13907 Vantage Street,658000.0
2024-08-09,1830000.0,37.8339758,-122.209539,6089 Mazuela Dr,Residential,4100.0,Alameda,2.0,SingleFamilyResidence,1994.0,6089.0,41059849,4.0,Oakland,4.0,CA,2.0,Missing,94611,12897.0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,8.0,3.0,"Carpet,Stone,Wood",3.145609756097561,1,1,0,San Francisco,19.572771670374436,8.0,0.0004878048780487,1,0,1,6089 Mazuela Dr,1830000.0
2024-08-07,4440000.0,33.0536222,-117.2985754,247 La Mesa Avenue,Residential,3756.0,San Diego,2.0,SingleFamilyResidence,2024.0,247.0,240010828SD,5.0,Encinitas,6.0,CA,2.0,Missing,92024,4006.0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2.0,2.0,Unknown,1.0665601703940362,1,1,1,San Diego,39.7075430827987,11.0,0.0005324813631522,1,1,0,247 La Mesa Avenue,4440000.0
2024-08-06,375000.0,37.33425769999999,-120.4938348,3726 Morning Glory Avenue,Residential,2023.0,Merced,2.0,SingleFamilyResidence,2004.0,3726.0,MC24096035,3.0,Merced,4.0,CA,2.0,Merced Union,95348,3639.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,4.0,2.0,"Carpet,Laminate",1.7988136431043005,1,0,0,Fresno,91.28991525574077,7.0,0.0009886307464162,0,0,0,3726 Morning Glory Avenue,375000.0
2024-08-06,1225000.0,37.537489,-122.5006285,1122 Harte Street,Residential,1400.0,San Mateo,2.0,SingleFamilyResidence,1983.0,1122.0,ML81965828,2.0,Montara,2.0,CA,2.0,Other,94037,4675.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Laminate,3.3392857142857144,1,1,0,San Francisco,27.35021514422474,4.0,0.0014285714285714,0,0,0,1122 Harte Street,1225000.0
2024-08-20,769000.0,33.06478,-116.567475,330 Manzanita Drive,Residential,1386.0,San Diego,2.0,SingleFamilyResidence,1977.0,330.0,PTP2402816,2.0,Julian,3.0,CA,2.0,Julian High School,92036,394219.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2.0,1.0,Unknown,284.42929292929296,1,1,0,San Diego,67.66748480338646,5.0,0.0014430014430014,0,0,0,330 Manzanita Drive,769000.0
2024-08-05,1525000.0,33.9991265,-118.3386746,3731 Monteith Dr,Residential,2088.0,Los Angeles,4.0,SingleFamilyResidence,1937.0,3731.0,SB24082535,3.0,View Park,3.0,CA,2.0,Los Angeles Unified,90043,8494.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,"Stone,Wood",4.068007662835249,1,1,0,Los Angeles,10.556284363797252,6.0,0.0009578544061302,0,0,0,3731 Monteith Dr,1525000.0
