CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-06-05,650000.0,34.1008648,-117.4765899,15060 Spring Street,Residential,1957.0,San Bernardino,2.0,SingleFamilyResidence,2002.0,15060.0,CV24065151,2.0,Fontana,4.0,CA,2.0,Fontana Unified,92335,8340.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,4.261624936126725,1,1,0,Los Angeles,70.85884684671424,6.0,0.001021972406745,0,0,0,15060 Spring Street,650000.0
2024-06-25,420000.0,33.982769,-116.509027,9056 Calle Barranca,Residential,1574.0,Riverside,2.0,SingleFamilyResidence,2005.0,9056.0,219109522DA,2.0,Desert Hot Springs,3.0,CA,2.0,Missing,92240,8276.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,9.0,1.0,Tile,5.257941550190597,1,1,0,San Diego,153.35762697759287,5.0,0.0012706480304955,0,0,0,9056 Calle Barranca,420000.0
2024-06-05,925000.0,34.4580863,-118.5141555,28308 Maxine Lane,Residential,2620.0,Los Angeles,3.0,SingleFamilyResidence,1991.0,28308.0,SR24066774,3.0,Saugus,4.0,CA,3.0,William S. Hart Union,91350,5775.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.204198473282443,1,1,0,Los Angeles,51.52468878055012,7.0,0.0011450381679389,1,0,0,28308 Maxine Lane,925000.0
2024-06-14,80000.0,34.1369993,-115.9782794,77130 29 Palms Highway,Residential,627.0,San Bernardino,1.0,SingleFamilyResidence,1954.0,77130.0,JT24067307,1.0,29 Palms,1.0,CA,0.0,Morongo Unified,92277,43560.0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,9.0,1.0,Unknown,69.47368421052632,0,0,0,San Diego,192.41805040319903,2.0,0.0,0,0,0,77130 29 Palms Highway,80000.0
2024-06-06,585000.0,34.1058281,-117.4137213,8145 Laurel Avenue,Residential,1260.0,San Bernardino,1.0,SingleFamilyResidence,1958.0,8145.0,CV24067260,2.0,Fontana,3.0,CA,1.0,Fontana Unified,92335,7800.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Vinyl,6.190476190476191,1,1,0,Los Angeles,76.67218272797648,5.0,0.0007936507936507,0,0,0,8145 Laurel Avenue,585000.0
2024-06-20,595000.0,38.2700484,-122.0426898,2261 Dorset Ln,Residential,2372.0,Solano,2.0,SingleFamilyResidence,2016.0,2261.0,41054992,3.0,Fairfield,4.0,CA,2.0,Missing,94533,2874.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Carpet,Tile",1.2116357504215851,1,1,0,Sacramento,59.003037303750176,7.0,0.0008431703204047,1,0,0,2261 Dorset Ln,595000.0
2024-06-06,539000.0,38.017634,-121.885818,243 Macarthur,Residential,1130.0,Contra Costa,3.0,SingleFamilyResidence,1943.0,243.0,41054988,2.0,Pittsburg,3.0,CA,0.0,Pittsburg,94565-9999,5300.0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,8.0,1.0,Laminate,4.690265486725664,0,0,0,San Francisco,54.04257893327405,5.0,0.0,0,0,0,243 Macarthur,539000.0
2024-06-07,2355000.0,33.7938603,-118.0737225,11631 Weatherby Road,Residential,2548.0,Orange,2.0,SingleFamilyResidence,1959.0,11631.0,PW24061856,4.0,Rossmoor,5.0,CA,2.0,Los Alamitos Unified,90720,7898.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,1.0,Wood,3.099686028257457,1,1,0,Los Angeles,32.728558668983915,9.0,0.0007849293563579,1,0,0,11631 Weatherby Road,2355000.0
2024-06-03,1125000.0,39.0062411,-122.784974,6680 Buena Vista Avenue,Residential,4202.0,Lake,11.0,SingleFamilyResidence,2001.0,0.0,LC24067107,4.0,Kelseyville,3.0,CA,3.0,Kelseyville Unified,95451,24393.6,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,3.0,1.0,"Carpet,Tile,Wood",5.805235602094241,1,1,0,Sacramento,121.40543263876351,7.0,0.0007139457401237,1,0,0,6680 Buena Vista Avenue,1125000.0
2024-06-18,475000.0,33.7268628,-116.9397894,41326 Shadow Palm Way,Residential,1896.0,Riverside,2.0,SingleFamilyResidence,1984.0,41326.0,IV24066422,2.0,Hemet,3.0,CA,2.0,Hemet Unified,92544,7405.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,3.905590717299578,1,1,0,San Diego,114.30518836068003,5.0,0.0010548523206751,0,0,0,41326 Shadow Palm Way,475000.0
2024-06-10,850000.0,32.7747029,-117.0513829,5265 Bocaw Place,Residential,1071.0,San Diego,4.0,SingleFamilyResidence,1954.0,5265.0,240007234SD,2.0,San Diego,3.0,CA,2.0,Missing,92115,7233.0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.0,1.0,Unknown,6.753501400560224,1,0,0,San Diego,12.179364631706758,5.0,0.0018674136321195,0,0,0,5265 Bocaw Place,850000.0
2024-06-04,1683000.0,34.141882,-118.425187,13417 Contour Drive,Residential,2066.0,Los Angeles,5.0,SingleFamilyResidence,1948.0,13417.0,24375819,2.0,Sherman Oaks,3.0,CA,2.0,Missing,91423,5488.0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6.0,2.0,"Stone,Wood",2.6563407550822844,1,1,0,Los Angeles,19.460433433333797,5.0,0.0009680542110358,0,0,0,13417 Contour Drive,1683000.0
2024-06-05,1400000.0,33.8924947,-117.9664926,2318 Camino Recondito,Residential,2024.0,Orange,4.0,SingleFamilyResidence,1964.0,2318.0,PW24067072,3.0,Fullerton,5.0,CA,2.0,Fullerton Joint Union High,92833,10074.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,"Carpet,Laminate",4.977272727272728,1,1,0,Los Angeles,31.125671640296925,8.0,0.0009881422924901,0,0,0,2318 Camino Recondito,1400000.0
2024-06-03,895000.0,33.960491,-118.014797,8431 Davista Drive,Residential,1267.0,Los Angeles,4.0,SingleFamilyResidence,1951.0,8431.0,24375051,2.0,Whittier,3.0,CA,2.0,Missing,90605,10688.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Unknown,8.435674822415153,1,1,0,Los Angeles,23.434834372403277,5.0,0.0015785319652722,0,0,0,8431 Davista Drive,895000.0
2024-06-06,569000.0,33.865453,-116.525578,3924 Sunny Springs Way,Residential,2288.0,Riverside,2.0,SingleFamilyResidence,2009.0,3924.0,219109509PS,2.0,Palm Springs,3.0,CA,2.0,Missing,92262,7841.0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,9.0,1.0,Tile,3.4270104895104896,1,0,0,San Diego,140.83249490576668,5.0,0.0008741258741258,0,0,0,3924 Sunny Springs Way,569000.0
2024-06-25,1100000.0,33.742751,-118.312531,1619 Miracosta Street,Residential,1460.0,Los Angeles,2.0,SingleFamilyResidence,1955.0,1619.0,SB24062777,2.0,San Pedro,3.0,CA,2.0,Los Angeles Unified,90732,6241.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Unknown,4.274657534246575,1,1,0,Los Angeles,34.990688479472006,5.0,0.0013698630136986,0,0,0,1619 Miracosta Street,1100000.0
2024-06-10,690000.0,37.7075836,-122.1833276,2258 Sitka St,Residential,1042.0,Alameda,2.0,SingleFamilyResidence,1951.0,2258.0,41054971,1.0,San Leandro,3.0,CA,2.0,San Leandro,94577,5000.0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,8.0,1.0,"Carpet,Vinyl",4.798464491362764,1,0,0,San Francisco,22.06642667446224,4.0,0.0019193857965451,0,0,0,2258 Sitka St,690000.0
2024-06-14,785000.0,37.9310826,-121.7316879,420 Apple Hill Dr,Residential,1861.0,Contra Costa,2.0,SingleFamilyResidence,1996.0,420.0,41054970,3.0,Brentwood,4.0,CA,2.0,Missing,94513,4490.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Carpet,Laminate",2.4126813541106933,1,1,0,San Francisco,62.82759688069709,7.0,0.0010746910263299,0,0,0,420 Apple Hill Dr,785000.0
2024-06-21,1650000.0,32.987772,-117.106983,15591 Manley Way,Residential,2289.0,San Diego,4.0,SingleFamilyResidence,2022.0,15591.0,NDP2402795,4.0,San Diego,4.0,CA,2.0,Poway Unified,92127,2814.33,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2.0,3.0,Unknown,1.2295019659239843,1,1,1,San Diego,30.672470826142128,8.0,0.00087374399301,0,0,0,15591 Manley Way,1650000.0
2024-06-28,730000.0,34.1184416,-117.4738899,15168 Geranium Street,Residential,1617.0,San Bernardino,2.0,SingleFamilyResidence,1993.0,15168.0,CV24067194,3.0,Fontana,3.0,CA,2.0,Fontana Unified,92336,7300.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,7.0,2.0,Unknown,4.5145330859616575,1,1,0,Los Angeles,71.27485247604487,6.0,0.0012368583797155,0,0,0,15168 Geranium Street,730000.0
2024-06-05,640000.0,33.974637,-116.9552467,40494 Dutton Street,Residential,1750.0,Riverside,2.0,SingleFamilyResidence,1910.0,40494.0,PW24066644,2.0,Cherry Valley,3.0,CA,2.0,Beaumont,92223,33541.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,7.0,1.0,"Laminate,Tile",19.166285714285717,1,1,0,Los Angeles,119.0689705597792,5.0,0.0011428571428571,0,0,0,40494 Dutton Street,640000.0
2024-06-18,890000.0,33.9374014,-118.1471861,7818 Fontana Street,Residential,1948.0,Los Angeles,2.0,SingleFamilyResidence,1978.0,7818.0,DW24066274,3.0,Downey,3.0,CA,2.0,Downey Unified,90241,5598.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,Wood,2.873716632443532,1,1,0,Los Angeles,15.56001302758478,6.0,0.0010266940451745,0,0,0,7818 Fontana Street,890000.0
2024-06-17,1700000.0,37.00438090000001,-121.6225308,7537 Pickeman Court,Residential,3072.0,Santa Clara,3.0,SingleFamilyResidence,2002.0,7537.0,ML81960160,3.0,Gilroy,4.0,CA,3.0,Gilroy Unified,95020,10890.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.0,1.0,"Carpet,Tile,Wood",3.544921875,1,1,0,San Jose,43.86360527830781,7.0,0.0009765625,1,0,0,7537 Pickeman Court,1700000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,2038 W Avenue K15,625000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,2048 W Avenue K15,550000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,6733 W Avenue L10,669000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,4764 W Avenue L13,490000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,42734 W 51st Street,575000.0
2024-06-11,625000.0,34.7190908,-118.2526623,2038 W Avenue K15,Residential,3244.0,Los Angeles,8.0,SingleFamilyResidence,2004.0,2038.0,DW24067157,3.0,Lancaster,5.0,CA,3.0,Lancaster,93536,7256.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.236744759556104,1,1,0,Los Angeles,74.15943385433881,8.0,0.000924784217016,1,0,1,5525 W Avenue L15,520000.0
2024-06-12,570000.0,34.6929202,-118.1598328,1631 W Norberry Street,Residential,2830.0,Los Angeles,2.0,SingleFamilyResidence,2005.0,1631.0,SR24067171,3.0,Lancaster,4.0,CA,2.0,Antelope Valley Union,93534,6595.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,6.0,2.0,Unknown,2.330388692579505,1,1,0,Los Angeles,71.65941744716525,7.0,0.0007067137809187,1,0,1,1631 W Norberry Street,570000.0
2024-06-05,2300000.0,33.735837,-116.410744,71845 Sahara Road,Residential,3510.0,Riverside,6.0,SingleFamilyResidence,1939.0,71845.0,219109505DA,4.0,Rancho Mirage,3.0,CA,2.0,Desert Sands Unified,92270,52272.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,9.0,1.0,"Carpet,Wood",14.892307692307693,1,1,0,San Diego,133.18553361719506,7.0,0.0005698005698005,1,0,0,71845 Sahara Road,2300000.0
2024-06-14,1150000.0,33.7570285,-118.3148188,28635 Gunter Road,Residential,1281.0,Los Angeles,2.0,SingleFamilyResidence,1955.0,28635.0,PV24067122,2.0,Rancho Palos Verdes,3.0,CA,2.0,Palos Verdes / LAUSD â inquire,90275,7319.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,1.0,Carpet,5.713505074160812,1,1,0,Los Angeles,33.471390341588766,5.0,0.0015612802498048,0,1,0,28635 Gunter Road,1150000.0
2024-06-10,1225000.0,37.7758056,-122.2595412,1521 Pacific Ave,Residential,2077.0,Alameda,1.0,SingleFamilyResidence,1910.0,1521.0,41054957,2.0,Alameda,4.0,CA,0.0,Missing,94501,2575.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Laminate,Tile,Wood",1.2397688974482426,0,1,0,San Francisco,14.050435052800774,6.0,0.0,0,0,0,1521 Pacific Ave,1225000.0
2024-06-17,1765000.0,33.718466,-116.354305,75112 Citadel Place,Residential,3250.0,Riverside,2.0,SingleFamilyResidence,2022.0,75112.0,219109500DA,4.0,Indian Wells,3.0,CA,2.0,Desert Sands Unified,92210,10018.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,9.0,1.0,Tile,3.0824615384615384,1,1,1,San Diego,134.40745136559102,7.0,0.0006153846153846,1,0,0,75112 Citadel Place,1765000.0
2024-06-07,620000.0,33.720317,-116.267803,45238 Coeur Dalene Drive,Residential,1898.0,Riverside,6.0,SingleFamilyResidence,2002.0,45238.0,219109499DA,3.0,Indio,3.0,CA,2.0,Missing,92201,6098.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,9.0,1.0,"Carpet,Tile",3.212855637513172,1,1,0,San Diego,139.2253853690153,6.0,0.0010537407797681,0,0,0,45238 Coeur Dalene Drive,620000.0
2024-06-05,1040000.0,33.773679,-116.440536,37790 Da Vall Drive,Residential,2330.0,Riverside,8.0,SingleFamilyResidence,1971.0,37790.0,219109497DA,2.0,Rancho Mirage,3.0,CA,2.0,Missing,92270,16117.0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,9.0,1.0,"Stone,Tile",6.917167381974249,1,0,0,San Diego,135.38696370831693,5.0,0.0008583690987124,0,0,0,37790 Da Vall Drive,1040000.0
2024-06-11,600000.0,33.9395362,-118.2357368,10608 Hickory Street,Residential,680.0,Los Angeles,4.0,SingleFamilyResidence,1925.0,10608.0,DW24027352,1.0,Los Angeles,2.0,CA,1.0,Los Angeles Unified,90002,5459.0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,Unknown,8.027941176470588,1,0,0,Los Angeles,12.549134332177038,3.0,0.0014705882352941,0,0,0,10608 Hickory Street,600000.0
2024-06-04,880000.0,34.261378,-118.738578,1252 Hobbit Court,Residential,1808.0,Ventura,2.0,SingleFamilyResidence,1995.0,1252.0,224001236,3.0,Simi Valley,3.0,CA,2.0,Missing,93065,4122.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,6.0,2.0,Unknown,2.2798672566371683,1,1,0,Los Angeles,51.13226983782773,6.0,0.0011061946902654,0,0,0,1252 Hobbit Court,880000.0
