CloseDate,ClosePrice_x,Latitude,Longitude,UnparsedAddress_x,PropertyType,LivingArea,CountyOrParish,ParkingTotal,PropertySubType,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,StateOrProvince,GarageSpaces,HighSchoolDistrict,PostalCode,LotSizeSquareFeet,ViewYN_False,ViewYN_Missing,ViewYN_True,WaterfrontYN_Missing,WaterfrontYN_True,BasementYN_Missing,BasementYN_True,PoolPrivateYN_False,PoolPrivateYN_Missing,PoolPrivateYN_True,AttachedGarageYN_False,AttachedGarageYN_Missing,AttachedGarageYN_True,FireplaceYN_False,FireplaceYN_Missing,FireplaceYN_True,NewConstructionYN_False,NewConstructionYN_Missing,NewConstructionYN_True,LocationCluster,Levels_Clean,Flooring_Simplified,LotPerLivingArea,HasGarage,Has_Fireplace,Is_New,closest_city,distance_to_downtown,TotalRooms,GarageSpaces_Per_LivingArea,LargeLivingArea_With_EnoughRoom,ExpensiveCity,FamousCity_With_LargeHouse,UnparsedAddress_y,ClosePrice_y
2024-08-29,1059000.0,37.9399068,-122.0483819,990 Bermuda Dr,Residential,2091.0,Contra Costa,4.0,SingleFamilyResidence,1965.0,990.0,41067764,2.0,Concord,4.0,CA,2.0,Missing,94518,8400.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,2.0,"Tile,Vinyl,Wood",4.017216642754663,1,1,0,San Francisco,37.38485180988245,6.0,0.0009564801530368,0,0,0,990 Bermuda Dr,1059000.0
2024-08-23,685000.0,34.03846,-117.748733,132 Fallbrook Lane,Residential,1639.0,Los Angeles,2.0,SingleFamilyResidence,1995.0,132.0,WS24153326,3.0,Pomona,4.0,CA,2.0,Pomona Unified,91766,4190.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,2.0,Unknown,2.5564368517388654,1,1,0,Los Angeles,45.62959700571404,7.0,0.0012202562538133,0,0,0,132 Fallbrook Lane,685000.0
2024-08-13,1308000.0,37.9318464,-122.09590190000002,1850 Del Rio Dr,Residential,1757.0,Contra Costa,2.0,SingleFamilyResidence,1962.0,1850.0,41067763,2.0,Lafayette,4.0,CA,2.0,Mount Diablo,94549,15568.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.0,1.0,Wood,8.860557768924302,1,1,0,San Francisco,33.33546788220181,6.0,0.0011383039271485,0,1,0,1850 Del Rio Dr,1308000.0
2024-08-20,495000.0,34.000796,-117.051128,381 Flordason Drive,Residential,1388.0,Riverside,2.0,SingleFamilyResidence,1993.0,381.0,CV24153295,2.0,Calimesa,3.0,CA,2.0,Yucaipa/Calimesa Unified,92320,8712.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,Unknown,6.276657060518732,1,1,0,Los Angeles,110.0505789950158,5.0,0.0014409221902017,0,0,0,381 Flordason Drive,495000.0
2024-08-30,910000.0,33.495874,-117.075878,33461 Victoria Court,Residential,2931.0,Riverside,3.0,SingleFamilyResidence,2001.0,33461.0,SW24151552,3.0,Temecula,5.0,CA,3.0,Temecula Unified,92592,9148.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,2.0,Unknown,3.121119071989082,1,1,0,San Diego,87.11378781068792,8.0,0.0010235414534288,1,0,1,33461 Victoria Court,910000.0
2024-08-13,1820000.0,32.7405822,-117.2195252,3230 Curtis St,Residential,2202.0,San Diego,5.0,SingleFamilyResidence,1930.0,3230.0,240017329SD,5.0,San Diego,5.0,CA,1.0,Missing,92106,5027.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2.0,1.0,Unknown,2.282924613987284,1,1,0,San Diego,6.125658843912171,10.0,0.0004541326067211,0,0,0,3230 Curtis St,1820000.0
2024-08-12,2653312.0,34.048872,-118.570351,3410 Cloudcroft Drive,Residential,2438.0,Los Angeles,2.0,SingleFamilyResidence,1965.0,3410.0,24419819,3.0,Malibu,4.0,CA,2.0,Missing,90265,20020.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,6.0,1.0,Carpet,8.211648892534864,1,1,0,Los Angeles,30.096583937919785,7.0,0.0008203445447087,1,1,0,3410 Cloudcroft Drive,2653312.0
2024-08-28,1021800.0,37.32551756,-121.83286928,2123 Panama Avenue,Residential,1410.0,Santa Clara,2.0,SingleFamilyResidence,1960.0,2123.0,ML81974483,2.0,San Jose,5.0,CA,2.0,Other,95122,5663.0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1.0,1.0,Unknown,4.016312056737589,1,0,0,San Jose,4.930081159936555,7.0,0.001418439716312,0,0,0,2123 Panama Avenue,1021800.0
2024-08-23,1000000.0,33.604218,-117.102098,35585 Porcelain Court,Residential,2995.0,Riverside,3.0,SingleFamilyResidence,2003.0,35585.0,SW24152964,3.0,Winchester,4.0,CA,3.0,Temecula Unified,92596,13504.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,7.0,2.0,"Carpet,Laminate,Tile,Vinyl",4.508848080133556,1,1,0,San Diego,98.9512291604475,7.0,0.0010016694490818,1,0,0,35585 Porcelain Court,1000000.0
2024-08-22,555000.0,33.735212,-117.231118,160 Goldenrod Avenue,Residential,1752.0,Riverside,2.0,SingleFamilyResidence,2003.0,160.0,IG24153141,2.0,Perris,3.0,CA,2.0,Other,92570,7405.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,7.0,1.0,"Laminate,Tile",4.226598173515982,1,1,0,Los Angeles,99.88629537817047,5.0,0.0011415525114155,0,0,0,160 Goldenrod Avenue,555000.0
2024-08-23,750000.0,33.761005,-116.389843,215 Strada Nova,Residential,2076.0,Riverside,2.0,SingleFamilyResidence,1999.0,215.0,219114578DA,3.0,Palm Desert,3.0,CA,2.0,Missing,92260,6970.0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,9.0,1.0,"Carpet,Tile",3.357418111753372,1,1,0,San Diego,136.58246367423124,6.0,0.0009633911368015,0,0,0,215 Strada Nova,750000.0
